Date dd.mm.yyy,Time hh:mm,"Solar declination angle, deg.","Sunrise time, h","Sunset time, h",Solar zenith angle cosine,"Solar altitude angle, deg.","Solar constant, Wh/m2","Cloudiness, fact, p.u.","Temperature, fact, ˚С","Humidity, fact, %","Wind speed, fact, m/s","Solar irradiation at the boarder of the atmosphere, Wh/m2"
21-05-2018,0.25,20.138,5.193,20.213,0.131,3.758,1332.919,0.5,19,70.5,4.44,86.249
21-05-2018,0.29,20.138,5.193,20.213,0.3,12.473,1332.919,0.5,22,64,5,286.555
21-05-2018,0.33,20.138,5.193,20.213,0.465,22.569,1332.919,0.5,24.5,53.5,7.08,510.531
21-05-2018,0.38,20.138,5.193,20.213,0.616,32.851,1332.919,0.5,28,30,8.89,722.362
21-05-2018,0.42,20.138,5.193,20.213,0.741,42.919,1332.919,0,29,25,11.11,907.612
21-05-2018,0.46,20.138,5.193,20.213,0.833,52.15,1332.919,0.5,29.5,21.5,10.56,1053.657
21-05-2018,0.5,20.138,5.193,20.213,0.886,59.407,1332.919,0.25,30,17.5,11.11,1150.544
21-05-2018,0.54,20.138,5.193,20.213,0.895,62.922,1332.919,0.5,30.5,16.5,10,1191.669
21-05-2018,0.58,20.138,5.193,20.213,0.86,61.393,1332.919,0.5,28.5,19,8.89,1174.231
21-05-2018,0.63,20.138,5.193,20.213,0.783,55.427,1332.919,0.5,28,23,6.11,1099.418
21-05-2018,0.67,20.138,5.193,20.213,0.67,46.821,1332.919,0.5,28,23,6.94,972.328
21-05-2018,0.71,20.138,5.193,20.213,0.529,36.996,1332.919,0.5,29.5,18.5,6.94,801.623
21-05-2018,0.75,20.138,5.193,20.213,0.368,26.745,1332.919,0.5,28,20,6.94,598.934
21-05-2018,0.79,20.138,5.193,20.213,0.199,16.532,1332.919,0.5,28.5,22.5,6.11,378.077
21-05-2018,0.83,20.138,5.193,20.213,0.034,6.706,1332.919,0.656,27.5,30,5,154.1
21-05-2018,0.88,20.138,5.193,20.213,0,0.965,1332.919,0.813,25.5,36.5,3.89,22.376
21-05-2018,0.92,20.138,5.193,20.213,0,0,1332.919,0.95,24,44,3.89,0
21-05-2018,0.96,20.138,5.193,20.213,0,0,1332.919,0.95,22.5,58.5,5,0
22-05-2018,0,20.342,5.177,20.232,0,0,1332.415,0.95,22.5,67,6.11,0
22-05-2018,0.04,20.342,5.177,20.232,0,0,1332.415,0.813,21.5,64,4.44,0
22-05-2018,0.08,20.342,5.177,20.232,0,0,1332.415,0.5,21,54,1.94,0
22-05-2018,0.13,20.342,5.177,20.232,0,0,1332.415,0.5,21,54,1.94,0
22-05-2018,0.17,20.342,5.177,20.232,0,0,1332.415,0.52,0,0,0,0
22-05-2018,0.21,20.342,5.177,20.232,0,0,1332.415,0.5,19,48,2.22,0
22-05-2018,0.25,20.342,5.177,20.232,0.133,3.827,1332.415,0.5,19,48,2.22,87.766
22-05-2018,0.29,20.342,5.177,20.232,0.302,12.608,1332.415,0.5,19,48,2.22,289.485
22-05-2018,0.33,20.342,5.177,20.232,0.467,22.698,1332.415,0.385,0,0,0,513.088
22-05-2018,0.38,20.342,5.177,20.232,0.617,32.979,1332.415,0.395,0,0,0,724.583
22-05-2018,0.42,20.342,5.177,20.232,0.743,43.055,1332.415,0.465,0,0,0,909.556
22-05-2018,0.46,20.342,5.177,20.232,0.835,52.303,1332.415,0.5,32,18,6.94,1055.402
22-05-2018,0.5,20.342,5.177,20.232,0.887,59.585,1332.415,0.5,32,18,6.94,1152.182
22-05-2018,0.54,20.342,5.177,20.232,0.896,63.12,1332.415,0.5,33,15.5,6.53,1193.301
22-05-2018,0.58,20.342,5.177,20.232,0.862,61.589,1332.415,0.5,34,13,6.11,1175.955
22-05-2018,0.63,20.342,5.177,20.232,0.785,55.606,1332.415,0.5,34,13,6.11,1101.328
22-05-2018,0.67,20.342,5.177,20.232,0.672,46.982,1332.415,0.21,0,0,0,974.505
22-05-2018,0.71,20.342,5.177,20.232,0.531,37.148,1332.415,0.24,0,0,0,804.128
22-05-2018,0.75,20.342,5.177,20.232,0.37,26.895,1332.415,0.27,0,0,0,601.81
22-05-2018,0.79,20.342,5.177,20.232,0.202,16.685,1332.415,0,30,18,1.94,381.336
22-05-2018,0.83,20.342,5.177,20.232,0.037,6.867,1332.415,0,30,18,1.94,157.733
22-05-2018,0.88,20.342,5.177,20.232,0,1.048,1332.415,0.5,30,22,3.06,24.266
22-05-2018,0.92,20.342,5.177,20.232,0,0,1332.415,0,26,30,1.94,0
22-05-2018,0.96,20.342,5.177,20.232,0,0,1332.415,0,26,30,1.94,0
23-05-2018,0,20.54,5.161,20.25,0,0,1331.922,0,21,60,1.94,0
23-05-2018,0.04,20.54,5.161,20.25,0,0,1331.922,0,21,60,1.94,0
23-05-2018,0.08,20.54,5.161,20.25,0,0,1331.922,0,20,53,3.06,0
23-05-2018,0.13,20.54,5.161,20.25,0,0,1331.922,0,20,53,3.06,0
23-05-2018,0.17,20.54,5.161,20.25,0,0,1331.922,0.23,0,0,0,0
23-05-2018,0.21,20.54,5.161,20.25,0,0,1331.922,0.135,0,0,0,0
23-05-2018,0.25,20.54,5.161,20.25,0.135,3.893,1331.922,0.095,0,0,0,89.216
23-05-2018,0.29,20.54,5.161,20.25,0.304,12.736,1331.922,0.09,0,0,0,292.283
23-05-2018,0.33,20.54,5.161,20.25,0.469,22.821,1331.922,0.06,0,0,0,515.521
23-05-2018,0.38,20.54,5.161,20.25,0.619,33.102,1331.922,0,29,42,8.06,726.69
23-05-2018,0.42,20.54,5.161,20.25,0.745,43.184,1331.922,0,29,42,8.06,911.397
23-05-2018,0.46,20.54,5.161,20.25,0.837,52.449,1331.922,0,32,33,8.06,1057.056
23-05-2018,0.5,20.54,5.161,20.25,0.889,59.756,1331.922,0,33,29,8.89,1153.741
23-05-2018,0.54,20.54,5.161,20.25,0.898,63.312,1331.922,0,34,26,10,1194.861
23-05-2018,0.58,20.54,5.161,20.25,0.863,61.78,1331.922,0,34.5,23,10.56,1177.616
23-05-2018,0.63,20.54,5.161,20.25,0.787,55.78,1331.922,0,34.5,23,10.56,1103.18
23-05-2018,0.67,20.54,5.161,20.25,0.674,47.14,1331.922,0,33,24,10,976.626
23-05-2018,0.71,20.54,5.161,20.25,0.533,37.298,1331.922,0,33,24,10,806.579
23-05-2018,0.75,20.54,5.161,20.25,0.373,27.042,1331.922,0,32,25,10,604.626
23-05-2018,0.79,20.54,5.161,20.25,0.204,16.836,1331.922,0,31,28.33,9.63,384.531
23-05-2018,0.83,20.54,5.161,20.25,0.039,7.024,1331.922,0,29,35,8.89,161.292
23-05-2018,0.88,20.54,5.161,20.25,0,1.128,1331.922,0,27,45,6.94,26.115
23-05-2018,0.92,20.54,5.161,20.25,0,0,1331.922,0,25,51.67,5.28,0
23-05-2018,0.96,20.54,5.161,20.25,0,0,1331.922,0,24,55,4.44,0
24-05-2018,0,20.731,5.146,20.268,0,0,1331.439,0,23.5,59,4.44,0
24-05-2018,0.04,20.731,5.146,20.268,0,0,1331.439,0,23.5,59,4.44,0
24-05-2018,0.08,20.731,5.146,20.268,0,0,1331.439,0,23,61,5,0
24-05-2018,0.13,20.731,5.146,20.268,0,0,1331.439,0,23,61,5,0
24-05-2018,0.17,20.731,5.146,20.268,0,0,1331.439,0,23,61,5,0
24-05-2018,0.21,20.731,5.146,20.268,0,0,1331.439,0,0,0,0,0
24-05-2018,0.25,20.731,5.146,20.268,0.138,3.956,1331.439,0,23,69,5,90.597
24-05-2018,0.29,20.731,5.146,20.268,0.306,12.859,1331.439,0,23,69,5,294.947
24-05-2018,0.33,20.731,5.146,20.268,0.471,22.938,1331.439,0,23,69,5,517.83
24-05-2018,0.38,20.731,5.146,20.268,0.621,33.219,1331.439,0,28,32,8.06,728.683
24-05-2018,0.42,20.731,5.146,20.268,0.746,43.308,1331.439,0,28,32,8.06,913.136
24-05-2018,0.46,20.731,5.146,20.268,0.838,52.588,1331.439,0,29,33,8.06,1058.62
24-05-2018,0.5,20.731,5.146,20.268,0.89,59.921,1331.439,0,29,33,8.06,1155.22
24-05-2018,0.54,20.731,5.146,20.268,0.899,63.498,1331.439,0,31,27,6.94,1196.353
24-05-2018,0.58,20.731,5.146,20.268,0.865,61.967,1331.439,0,31,27,6.94,1179.215
24-05-2018,0.63,20.731,5.146,20.268,0.789,55.95,1331.439,0,30,33,8.06,1104.976
24-05-2018,0.67,20.731,5.146,20.268,0.676,47.295,1331.439,0,30,27,5.97,978.693
24-05-2018,0.71,20.731,5.146,20.268,0.535,37.444,1331.439,0,30,21,3.89,808.973
24-05-2018,0.75,20.731,5.146,20.268,0.375,27.187,1331.439,0,30,29,6.94,607.383
24-05-2018,0.79,20.731,5.146,20.268,0.207,16.983,1331.439,0,30,29,6.94,387.659
24-05-2018,0.83,20.731,5.146,20.268,0.042,7.178,1331.439,0,0,0,0,164.777
24-05-2018,0.88,20.731,5.146,20.268,0,1.208,1331.439,0,0,0,0,27.923
24-05-2018,0.92,20.731,5.146,20.268,0,0,1331.439,0,20,68,3.89,0
24-05-2018,0.96,20.731,5.146,20.268,0,0,1331.439,0,20,68,3.89,0
25-05-2018,0,20.917,5.131,20.286,0,0,1330.966,0,20,68,3.89,0
25-05-2018,0.04,20.917,5.131,20.286,0,0,1330.966,0,20,78,3.06,0
25-05-2018,0.08,20.917,5.131,20.286,0,0,1330.966,0,19,83,3.06,0
25-05-2018,0.13,20.917,5.131,20.286,0,0,1330.966,0,19,83,3.06,0
25-05-2018,0.17,20.917,5.131,20.286,0,0,1330.966,0,17,91,2.5,0
25-05-2018,0.21,20.917,5.131,20.286,0,0,1330.966,0,15,100,1.94,0
25-05-2018,0.25,20.917,5.131,20.286,0.14,4.017,1330.966,0,17,85.5,2.08,91.911
25-05-2018,0.29,20.917,5.131,20.286,0.308,12.976,1330.966,0,18.5,77.5,3.06,297.479
25-05-2018,0.33,20.917,5.131,20.286,0.472,23.049,1330.966,0,23,65,3.89,520.015
25-05-2018,0.38,20.917,5.131,20.286,0.622,33.33,1330.966,0,27,37,3.89,730.563
25-05-2018,0.42,20.917,5.131,20.286,0.747,43.425,1330.966,0,29,28.5,4.44,914.774
25-05-2018,0.46,20.917,5.131,20.286,0.839,52.722,1330.966,0,31,21.5,4.44,1060.094
25-05-2018,0.5,20.917,5.131,20.286,0.892,60.079,1330.966,0,31.5,25.5,6.53,1156.621
25-05-2018,0.54,20.917,5.131,20.286,0.901,63.677,1330.966,0,31,29,6.53,1197.775
25-05-2018,0.58,20.917,5.131,20.286,0.866,62.147,1330.966,0,31.5,24.5,6.94,1180.753
25-05-2018,0.63,20.917,5.131,20.286,0.79,56.116,1330.966,0,31,27,6.94,1106.715
25-05-2018,0.67,20.917,5.131,20.286,0.678,47.446,1330.966,0,31,27,8.06,980.705
25-05-2018,0.71,20.917,5.131,20.286,0.537,37.588,1330.966,0,30,32,6.94,811.312
25-05-2018,0.75,20.917,5.131,20.286,0.377,27.329,1330.966,0,30,31,6.94,610.08
25-05-2018,0.79,20.917,5.131,20.286,0.209,17.128,1330.966,0,29,35,6.11,390.721
25-05-2018,0.83,20.917,5.131,20.286,0.045,7.329,1330.966,0,27.5,43.5,6.11,168.185
25-05-2018,0.88,20.917,5.131,20.286,0,1.285,1330.966,0,25,50,6.11,29.69
25-05-2018,0.92,20.917,5.131,20.286,0,0,1330.966,0,23,67,3.47,0
25-05-2018,0.96,20.917,5.131,20.286,0,0,1330.966,0,21.5,73,3.47,0
26-05-2018,0,21.096,5.117,20.303,0,0,1330.504,0,21,78,3.06,0
26-05-2018,0.04,21.096,5.117,20.303,0,0,1330.504,0,20,83,3.06,0
26-05-2018,0.08,21.096,5.117,20.303,0,0,1330.504,0,20.5,85.5,3.06,0
26-05-2018,0.13,21.096,5.117,20.303,0,0,1330.504,0,20,88,3.06,0
26-05-2018,0.17,21.096,5.117,20.303,0,0,1330.504,0,20,91,2.5,0
26-05-2018,0.21,21.096,5.117,20.303,0,0,1330.504,0,20,94,1.94,0
26-05-2018,0.25,21.096,5.117,20.303,0.142,4.074,1330.504,0,20.5,91,2.92,93.158
26-05-2018,0.29,21.096,5.117,20.303,0.309,13.087,1330.504,0,19,64,8.89,299.88
26-05-2018,0.33,21.096,5.117,20.303,0.474,23.155,1330.504,0,18.5,56,8.47,522.078
26-05-2018,0.38,21.096,5.117,20.303,0.624,33.435,1330.504,0,18,49,8.89,732.332
26-05-2018,0.42,21.096,5.117,20.303,0.749,43.537,1330.504,0.5,17.5,46.5,10.56,916.312
26-05-2018,0.46,21.096,5.117,20.303,0.841,52.848,1330.504,0.25,18.5,42.5,10.56,1061.48
26-05-2018,0.5,21.096,5.117,20.303,0.893,60.23,1330.504,0,19.5,32.5,10,1157.944
26-05-2018,0.54,21.096,5.117,20.303,0.902,63.85,1330.504,0,21,25,10,1199.13
26-05-2018,0.58,21.096,5.117,20.303,0.868,62.323,1330.504,0.5,21,18,11.94,1182.231
26-05-2018,0.63,21.096,5.117,20.303,0.792,56.277,1330.504,0.25,21,15.5,10,1108.398
26-05-2018,0.67,21.096,5.117,20.303,0.68,47.594,1330.504,0.167,21,15.33,10,982.663
26-05-2018,0.71,21.096,5.117,20.303,0.539,37.728,1330.504,0,21,15,10,813.595
26-05-2018,0.75,21.096,5.117,20.303,0.38,27.467,1330.504,0,22,14,10,612.715
26-05-2018,0.79,21.096,5.117,20.303,0.212,17.269,1330.504,0,21,15,9.44,393.714
26-05-2018,0.83,21.096,5.117,20.303,0.047,7.476,1330.504,0,20,16,8.89,171.515
26-05-2018,0.88,21.096,5.117,20.303,0,1.36,1330.504,0,19,16,7.5,31.414
26-05-2018,0.92,21.096,5.117,20.303,0,0,1330.504,0,18,19,6.53,0
26-05-2018,0.96,21.096,5.117,20.303,0,0,1330.504,0,17.5,19.5,5.97,0
27-05-2018,0,21.269,5.103,20.32,0,0,1330.053,0,16.5,22.5,5.56,0
27-05-2018,0.04,21.269,5.103,20.32,0,0,1330.053,0,16,25,5,0
27-05-2018,0.08,21.269,5.103,20.32,0,0,1330.053,0,15,27,5.56,0
27-05-2018,0.13,21.269,5.103,20.32,0,0,1330.053,0,14,30,5.56,0
27-05-2018,0.17,21.269,5.103,20.32,0,0,1330.053,0,13,32,5,0
27-05-2018,0.21,21.269,5.103,20.32,0,0,1330.053,0,12,35,4.44,0
27-05-2018,0.25,21.269,5.103,20.32,0.144,4.129,1330.053,0,11,35,4.44,94.337
27-05-2018,0.29,21.269,5.103,20.32,0.311,13.192,1330.053,0,12,34,4.44,302.148
27-05-2018,0.33,21.269,5.103,20.32,0.475,23.254,1330.053,0,13,32,4.44,524.019
27-05-2018,0.38,21.269,5.103,20.32,0.625,33.534,1330.053,0,13.5,30,6.11,733.99
27-05-2018,0.42,21.269,5.103,20.32,0.75,43.642,1330.053,0,14.5,27,6.53,917.751
27-05-2018,0.46,21.269,5.103,20.32,0.842,52.969,1330.053,0,16,24,6.53,1062.78
27-05-2018,0.5,21.269,5.103,20.32,0.894,60.375,1330.053,0,17,24,6.11,1159.192
27-05-2018,0.54,21.269,5.103,20.32,0.904,64.017,1330.053,0,18,22,5,1200.418
27-05-2018,0.58,21.269,5.103,20.32,0.869,62.493,1330.053,0,19,23,5,1183.648
27-05-2018,0.63,21.269,5.103,20.32,0.793,56.435,1330.053,0,19,23.5,5.56,1110.025
27-05-2018,0.67,21.269,5.103,20.32,0.682,47.738,1330.053,0,19,23.5,6.11,984.566
27-05-2018,0.71,21.269,5.103,20.32,0.541,37.865,1330.053,0,20,26,5,815.821
27-05-2018,0.75,21.269,5.103,20.32,0.382,27.603,1330.053,0,19,32,5,615.29
27-05-2018,0.79,21.269,5.103,20.32,0.214,17.407,1330.053,0,18,34,5,396.638
27-05-2018,0.83,21.269,5.103,20.32,0.05,7.62,1330.053,0,17.5,38,5.56,174.766
27-05-2018,0.88,21.269,5.103,20.32,0,1.434,1330.053,0,15,42,3.06,33.095
27-05-2018,0.92,21.269,5.103,20.32,0,0,1330.053,0,12.5,49,2.5,0
27-05-2018,0.96,21.269,5.103,20.32,0,0,1330.053,0,11,58,2.5,0
28-05-2018,0,21.436,5.091,20.337,0,0,1329.613,0,10.5,60,1.11,0
28-05-2018,0.04,21.436,5.091,20.337,0,0,1329.613,0,10.5,62,1.11,0
28-05-2018,0.08,21.436,5.091,20.337,0,0,1329.613,0,9.5,71,1.53,0
28-05-2018,0.13,21.436,5.091,20.337,0,0,1329.613,0,9.5,73.5,1.11,0
28-05-2018,0.17,21.436,5.091,20.337,0,0,1329.613,0,10,71,1.11,0
28-05-2018,0.21,21.436,5.091,20.337,0,0,1329.613,0,10.5,73.5,3.06,0
28-05-2018,0.25,21.436,5.091,20.337,0.145,4.18,1329.613,0,11,76,3.06,95.45
28-05-2018,0.29,21.436,5.091,20.337,0.313,13.292,1329.613,0,13.5,65,3.47,304.285
28-05-2018,0.33,21.436,5.091,20.337,0.477,23.348,1329.613,0.25,15,61,3.89,525.839
28-05-2018,0.38,21.436,5.091,20.337,0.626,33.627,1329.613,0,17.5,46.5,3.89,735.539
28-05-2018,0.42,21.436,5.091,20.337,0.751,43.741,1329.613,0,21,35,5,919.093
28-05-2018,0.46,21.436,5.091,20.337,0.843,53.083,1329.613,0.25,21,35,4.44,1063.994
28-05-2018,0.5,21.436,5.091,20.337,0.895,60.513,1329.613,0,22.5,29,3.47,1160.365
28-05-2018,0.54,21.436,5.091,20.337,0.905,64.178,1329.613,0,23,26,3.89,1201.64
28-05-2018,0.58,21.436,5.091,20.337,0.871,62.657,1329.613,0,24.5,23.5,4.03,1185.006
28-05-2018,0.63,21.436,5.091,20.337,0.795,56.588,1329.613,0,24.33,23,3.98,1111.597
28-05-2018,0.67,21.436,5.091,20.337,0.683,47.879,1329.613,0,24,22,3.89,986.414
28-05-2018,0.71,21.436,5.091,20.337,0.543,37.999,1329.613,0,24,22,3.89,817.99
28-05-2018,0.75,21.436,5.091,20.337,0.384,27.735,1329.613,0,24.5,21,2.92,617.801
28-05-2018,0.79,21.436,5.091,20.337,0.217,17.543,1329.613,0,24,21.5,3.47,399.491
28-05-2018,0.83,21.436,5.091,20.337,0.053,7.761,1329.613,0,22,25,3.89,177.937
28-05-2018,0.88,21.436,5.091,20.337,0,1.506,1329.613,0,19,32,3.06,34.733
28-05-2018,0.92,21.436,5.091,20.337,0,0,1329.613,0,18,39.5,2.5,0
28-05-2018,0.96,21.436,5.091,20.337,0,0,1329.613,0,16,52,2.5,0
29-05-2018,0,21.597,5.078,20.353,0,0,1329.184,0,15.5,59,1.94,0
29-05-2018,0.04,21.597,5.078,20.353,0,0,1329.184,0,15,67,3.06,0
29-05-2018,0.08,21.597,5.078,20.353,0,0,1329.184,0,15,72,3.89,0
29-05-2018,0.13,21.597,5.078,20.353,0,0,1329.184,0,15,55,3.89,0
29-05-2018,0.17,21.597,5.078,20.353,0,0,1329.184,0,17,45,5,0
29-05-2018,0.21,21.597,5.078,20.353,0,0,1329.184,0,16,50,5,0
29-05-2018,0.25,21.597,5.078,20.353,0.147,4.229,1329.184,0,16,47,6.11,96.496
29-05-2018,0.29,21.597,5.078,20.353,0.314,13.385,1329.184,0,16,46.5,6.11,306.292
29-05-2018,0.33,21.597,5.078,20.353,0.478,23.437,1329.184,0,17,32,6.11,527.539
29-05-2018,0.38,21.597,5.078,20.353,0.628,33.715,1329.184,0,18.5,26,5.56,736.979
29-05-2018,0.42,21.597,5.078,20.353,0.752,43.834,1329.184,0,20,21,6.11,920.339
29-05-2018,0.46,21.597,5.078,20.353,0.844,53.19,1329.184,0,19.5,22,6.53,1065.123
29-05-2018,0.5,21.597,5.078,20.353,0.897,60.644,1329.184,0,20,22,6.53,1161.464
29-05-2018,0.54,21.597,5.078,20.353,0.906,64.332,1329.184,0,21,21,6.94,1202.798
29-05-2018,0.58,21.597,5.078,20.353,0.872,62.817,1329.184,0,20.5,22,6.53,1186.306
29-05-2018,0.63,21.597,5.078,20.353,0.796,56.736,1329.184,0,20,21,6.11,1113.113
29-05-2018,0.67,21.597,5.078,20.353,0.685,48.016,1329.184,0,20.5,19,5.56,988.208
29-05-2018,0.71,21.597,5.078,20.353,0.545,38.13,1329.184,0,21,18,6.11,820.101
29-05-2018,0.75,21.597,5.078,20.353,0.386,27.865,1329.184,0,20,15,5.56,620.25
29-05-2018,0.79,21.597,5.078,20.353,0.219,17.675,1329.184,0,20,15,5,402.273
29-05-2018,0.83,21.597,5.078,20.353,0.055,7.898,1329.184,0,19,16,5.56,181.026
29-05-2018,0.88,21.597,5.078,20.353,0,1.576,1329.184,0,18,21,3.06,36.326
29-05-2018,0.92,21.597,5.078,20.353,0,0,1329.184,0,16.5,25.5,2.5,0
29-05-2018,0.96,21.597,5.078,20.353,0,0,1329.184,0,15,31,1.53,0
30-05-2018,0,21.751,5.067,20.369,0,0,1328.767,0,13,35.5,1.53,0
30-05-2018,0.04,21.751,5.067,20.369,0,0,1328.767,0,14,34.5,2.5,0
30-05-2018,0.08,21.751,5.067,20.369,0,0,1328.767,0,13.5,38,3.06,0
30-05-2018,0.13,21.751,5.067,20.369,0,0,1328.767,0,13,41,3.06,0
30-05-2018,0.17,21.751,5.067,20.369,0,0,1328.767,0,12,47,3.06,0
30-05-2018,0.21,21.751,5.067,20.369,0,0,1328.767,0,12,54,3.06,0
30-05-2018,0.25,21.751,5.067,20.369,0.149,4.275,1328.767,0,11,60,3.47,97.476
30-05-2018,0.29,21.751,5.067,20.369,0.316,13.473,1328.767,0,12.5,54.5,3.89,308.169
30-05-2018,0.33,21.751,5.067,20.369,0.479,23.519,1328.767,0,16,38,4.44,529.12
30-05-2018,0.38,21.751,5.067,20.369,0.629,33.796,1328.767,0,18.5,25.5,5,738.312
30-05-2018,0.42,21.751,5.067,20.369,0.753,43.921,1328.767,0,19,24,5,921.489
30-05-2018,0.46,21.751,5.067,20.369,0.845,53.291,1328.767,0,20.5,22,4.44,1066.169
30-05-2018,0.5,21.751,5.067,20.369,0.898,60.769,1328.767,0,22,25,3.89,1162.491
30-05-2018,0.54,21.751,5.067,20.369,0.907,64.479,1328.767,0,22,27,6.11,1203.891
30-05-2018,0.58,21.751,5.067,20.369,0.873,62.97,1328.767,0,22,27,5,1187.548
30-05-2018,0.63,21.751,5.067,20.369,0.798,56.88,1328.767,0,22.5,30,5,1114.575
30-05-2018,0.67,21.751,5.067,20.369,0.687,48.149,1328.767,0,22,33,6.11,989.947
30-05-2018,0.71,21.751,5.067,20.369,0.547,38.257,1328.767,0,21.5,32,5.97,822.155
30-05-2018,0.75,21.751,5.067,20.369,0.388,27.991,1328.767,0,21.5,31,5.56,622.635
30-05-2018,0.79,21.751,5.067,20.369,0.221,17.803,1328.767,0,20.5,32,5,404.983
30-05-2018,0.83,21.751,5.067,20.369,0.057,8.032,1328.767,0,19,35.75,4.44,184.032
30-05-2018,0.88,21.751,5.067,20.369,0,1.645,1328.767,0,17.5,39.5,3.89,37.874
30-05-2018,0.92,21.751,5.067,20.369,0,0,1328.767,0,15,48,1.94,0
30-05-2018,0.96,21.751,5.067,20.369,0,0,1328.767,0,14.5,49.5,1.94,0
31-05-2018,0,21.898,5.056,20.385,0,0,1328.36,0,12,58,1.53,0
31-05-2018,0.04,21.898,5.056,20.385,0,0,1328.36,0,10.5,66.5,1.94,0
31-05-2018,0.08,21.898,5.056,20.385,0,0,1328.36,0,10,71,1.94,0
31-05-2018,0.13,21.898,5.056,20.385,0,0,1328.36,0,9.5,71,1.94,0
31-05-2018,0.17,21.898,5.056,20.385,0,0,1328.36,0,9,76,1.53,0
31-05-2018,0.21,21.898,5.056,20.385,0,0,1328.36,0,8.5,84,1.53,0
31-05-2018,0.25,21.898,5.056,20.385,0.15,4.317,1328.36,0,8.5,84,0,98.391
31-05-2018,0.29,21.898,5.056,20.385,0.317,13.555,1328.36,0,9,76,1.11,309.917
31-05-2018,0.33,21.898,5.056,20.385,0.48,23.596,1328.36,0,16,63,3.06,530.582
31-05-2018,0.38,21.898,5.056,20.385,0.63,33.872,1328.36,0,18.5,47.5,4.44,739.538
31-05-2018,0.42,21.898,5.056,20.385,0.754,44.002,1328.36,0,20.5,39,4.44,922.546
31-05-2018,0.46,21.898,5.056,20.385,0.846,53.386,1328.36,0,22,33,5,1067.132
31-05-2018,0.5,21.898,5.056,20.385,0.899,60.886,1328.36,0,22,35,3.89,1163.445
31-05-2018,0.54,21.898,5.056,20.385,0.908,64.62,1328.36,0,24,29.67,5.37,1204.92
31-05-2018,0.58,21.898,5.056,20.385,0.874,63.118,1328.36,0,25,27,6.11,1188.732
31-05-2018,0.63,21.898,5.056,20.385,0.799,57.02,1328.36,0,27,23,5,1115.983
31-05-2018,0.67,21.898,5.056,20.385,0.688,48.278,1328.36,0,27,21,5,991.631
31-05-2018,0.71,21.898,5.056,20.385,0.549,38.381,1328.36,0,27,24.5,4.44,824.15
31-05-2018,0.75,21.898,5.056,20.385,0.39,28.114,1328.36,0,26,28,6.11,624.954
31-05-2018,0.79,21.898,5.056,20.385,0.223,17.929,1328.36,0,25,29,7.5,407.619
31-05-2018,0.83,21.898,5.056,20.385,0.06,8.162,1328.36,0,23.5,31,7.08,186.954
31-05-2018,0.88,21.898,5.056,20.385,0,1.711,1328.36,0,21.5,35.5,6.53,39.377
31-05-2018,0.92,21.898,5.056,20.385,0,0,1328.36,0,19.5,50.5,5.56,0
31-05-2018,0.96,21.898,5.056,20.385,0,0,1328.36,0,18.5,55.5,6.11,0
01-06-2018,0,22.04,5.046,20.4,0,0,1327.965,0,18,64,6.11,0
01-06-2018,0.04,22.04,5.046,20.4,0,0,1327.965,0,17.5,66,5,0
01-06-2018,0.08,22.04,5.046,20.4,0,0,1327.965,0,17,68,3.89,0
01-06-2018,0.13,22.04,5.046,20.4,0,0,1327.965,0,17,70,3.89,0
01-06-2018,0.17,22.04,5.046,20.4,0,0,1327.965,0.125,16.75,68.75,4.24,0
01-06-2018,0.21,22.04,5.046,20.4,0,0,1327.965,0.25,16.5,67.5,4.58,0
01-06-2018,0.25,22.04,5.046,20.4,0.152,4.357,1327.965,0.25,16,59,5.97,99.24
01-06-2018,0.29,22.04,5.046,20.4,0.318,13.632,1327.965,0.25,16,61,6.11,311.537
01-06-2018,0.33,22.04,5.046,20.4,0.482,23.667,1327.965,0.25,15,72,6.94,531.927
01-06-2018,0.38,22.04,5.046,20.4,0.631,33.943,1327.965,0.406,16,63,8.47,740.66
01-06-2018,0.42,22.04,5.046,20.4,0.755,44.078,1327.965,1,14.5,61,8.06,923.509
01-06-2018,0.46,22.04,5.046,20.4,0.847,53.475,1327.965,0.975,12,79.5,5.56,1068.015
01-06-2018,0.5,22.04,5.046,20.4,0.9,60.998,1327.965,0.95,12.5,79.5,5.97,1164.329
01-06-2018,0.54,22.04,5.046,20.4,0.909,64.755,1327.965,0.95,15,63,6.94,1205.888
01-06-2018,0.58,22.04,5.046,20.4,0.876,63.26,1327.965,0.95,17.5,48.5,7.5,1189.86
01-06-2018,0.63,22.04,5.046,20.4,0.801,57.154,1327.965,0.813,18.5,37.5,8.06,1117.336
01-06-2018,0.67,22.04,5.046,20.4,0.69,48.404,1327.965,0.5,19,32,8.06,993.26
01-06-2018,0.71,22.04,5.046,20.4,0.55,38.502,1327.965,0.25,19,27,7.5,826.086
01-06-2018,0.75,22.04,5.046,20.4,0.392,28.234,1327.965,0,19,24.5,7.5,627.209
01-06-2018,0.79,22.04,5.046,20.4,0.225,18.051,1327.965,0,17.5,22,6.53,410.179
01-06-2018,0.83,22.04,5.046,20.4,0.062,8.288,1327.965,0,17,22,6.94,189.789
01-06-2018,0.88,22.04,5.046,20.4,0,1.776,1327.965,0,15,22,6.11,40.833
01-06-2018,0.92,22.04,5.046,20.4,0,0,1327.965,0,13.5,25,3.89,0
